timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1628491764706,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491764706,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491765758,82852,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491765758,99364,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491765758,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491766758,82867,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491766758,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491766758,39249000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491767758,82869,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491767758,99373,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491767758,2247000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491768874,82799,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491768874,99666,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491768874,10332000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491769874,82859,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491769874,99652,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491769874,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491770876,83079,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491770876,99578,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491770876,406000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491771876,83253,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491771876,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491771876,1736000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491772947,83307,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491772947,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491772947,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491773951,83341,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491773951,99635,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491773951,1057000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491775096,83320,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491775096,99822,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491775096,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491776096,83385,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491776096,99812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491776096,679000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491777457,83208,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491777457,99852,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491777457,924000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491778458,83162,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491778458,99396,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491778458,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491779537,83127,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491779537,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491779537,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491780768,82975,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491780768,99827,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491780768,5796000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491781866,82863,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491781866,99818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491781866,2583000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491782867,82727,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491782867,99824,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491782867,4571000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491783868,82669,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491783868,99306,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491783868,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491784919,82676,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491784920,99820,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491784920,546000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491786004,82591,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491786004,99827,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491786004,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491787062,82573,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491787062,99804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491787062,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491788159,82751,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491788159,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491788159,28497000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491789174,82609,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491789174,99639,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491789174,4459000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491790174,82364,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491790174,99603,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491790174,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491791682,82307,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491791683,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491791683,861000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491792684,82319,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491792684,99321,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491792684,1141000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491793684,82380,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491793684,99635,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491793684,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491794685,82353,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491794685,99202,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491794685,1141000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491795686,82310,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491795686,99491,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491795686,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491796905,82157,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491796905,99828,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491796905,14868000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491798046,81837,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491798046,99811,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491798046,1085000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491799048,82828,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491799048,99610,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491799048,31423000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491800217,82599,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491800217,99675,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491800217,57323000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491801387,82292,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491801387,99702,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491801387,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491802387,82189,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491802387,99763,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491802387,4998000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491803496,82063,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491803496,99627,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491803496,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491804632,82111,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491804632,99828,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491804632,11473000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491805756,81900,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491805756,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491805756,15785000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491806814,81799,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491806814,99618,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491806814,64883000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491807903,81872,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491807903,99677,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491807903,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491808963,81849,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491808963,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491808963,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491810023,81463,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491810023,99793,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491810023,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491811114,81135,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491811114,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491811114,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491812195,81053,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491812195,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491812195,1190000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491813227,80768,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491813227,99760,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491813227,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491814292,80622,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491814292,99818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491814292,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491815334,80357,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491815335,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491815335,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491816405,80198,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491816405,99150,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491816405,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491817489,80017,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491817489,99805,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491817489,1386000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491818555,80112,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491818555,99827,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491818555,57609000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491819605,80059,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491819613,99222,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491819613,19375000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491820672,79798,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491820672,99650,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491820672,55313000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491821762,79492,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491821763,99508,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491821763,7300000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491822835,79431,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491822835,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491822835,7259000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491823936,79342,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491823937,99705,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491823937,73115000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491824995,78924,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491824995,99553,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491824995,3983000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491826051,78772,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491826051,99411,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491826051,44471000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491827132,78437,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491827132,99812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491827132,20153000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491828199,78453,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491828199,99352,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491828199,64008000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491829263,78389,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491829263,99450,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491829263,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491830365,78081,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491830366,99401,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491830366,31724000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491831439,77920,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491831441,99720,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491831441,14714000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491832790,79403,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491832791,99671,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491832791,95151000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491833791,79788,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491833791,99327,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491833791,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491834923,79837,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491834923,99388,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491834923,82796000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491836024,79717,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491836025,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491836025,36855000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491837091,79582,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491837091,99354,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491837091,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491838200,79509,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491838200,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491838200,5516000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491839271,79358,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491839272,99806,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491839272,32179000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491840362,79275,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491840363,99804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491840363,11263000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491841444,78706,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491841445,99104,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491841445,95613000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491842479,78616,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491842480,99815,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491842480,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491843512,78375,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491843512,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491843512,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491844591,78241,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491844591,99817,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491844591,4998000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491845592,78287,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491845592,99189,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491845592,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491846676,78023,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491846676,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491846676,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491847846,77691,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491847847,99431,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491847847,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491848916,77751,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491848916,99299,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491848916,3241000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491849978,77344,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491849978,99792,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491849978,2555000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491851068,77292,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491851068,99630,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491851068,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491852167,77097,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491852167,99650,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491852167,4459000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491853220,77207,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491853220,99645,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491853220,34734000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491854317,76875,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491854317,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491854317,7833000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491855401,76814,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491855402,99826,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491855402,36155000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491856402,77101,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491856402,99451,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491856402,89572000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491857501,77156,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491857501,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491857501,108276000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491858502,77139,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491858502,99136,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491858502,35427000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491859559,76984,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491859560,99829,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491859560,7049000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491860640,77443,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491860640,99818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491860640,546000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491861721,77494,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491861721,99461,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491861721,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491862806,77493,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491862806,99837,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491862806,43575000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491863927,77558,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491863927,99797,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491863928,2142000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491865028,76694,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491865028,99804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491865028,27279000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491866133,74407,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491866133,99355,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491866133,2562000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491867134,74372,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491867134,99446,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491867134,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491868135,74302,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491868135,99463,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491868135,861000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491869135,73989,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491869135,99616,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491869135,39795000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491870136,73350,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491870136,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491870136,4921000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491871137,73148,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491871137,99645,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491871137,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491872293,72996,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491872294,99490,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491872294,1470000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491873295,72861,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491873295,99807,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491873295,2219000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491874295,72725,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491874295,99598,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491874295,47971000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491875470,72316,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491875470,99840,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491875470,8435000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491876538,72210,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491876538,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491876538,2198000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491877538,72162,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491877538,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491877538,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491878539,72147,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491878539,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491878539,931000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491880015,72239,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628491880016,99848,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628491880016,2121000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628491881017,72089,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
